grupo_id,dia,franja,hora,minuto_dia,origen,destino,tamano_grupo,espera_maxima_min,conexion_fuerte,fin_de_semana
escalon_2_00017,escalon_2,manana,8,492.88,kleppesto,bryggen,7,12.9,True,False
escalon_2_00018,escalon_2,manana,8,504.51,kleppesto,bryggen,5,16.6,True,False
escalon_2_00016,escalon_2,manana,8,506.2,kleppesto,bryggen,11,12.8,True,False
escalon_2_00032,escalon_2,manana,8,513.24,bryggen,sandviken,10,16.6,True,False
escalon_2_00005,escalon_2,manana,8,525.49,kleppesto,laksevag,8,34.7,False,False
escalon_2_00030,escalon_2,manana,8,526.96,bryggen,kleppesto,5,14.9,True,False
escalon_2_00040,escalon_2,manana,8,529.87,sandviken,bryggen,6,11.8,True,False
escalon_2_00054,escalon_2,valle,9,542.61,laksevag,sandviken,6,27.4,False,False
escalon_2_00067,escalon_2,valle,9,547.03,sandviken,laksevag,5,31.6,False,False
escalon_2_00062,escalon_2,valle,9,584.09,bryggen,sandviken,6,16.9,True,False
escalon_2_00055,escalon_2,valle,9,590.01,bryggen,kleppesto,5,19.2,True,False
escalon_2_00047,escalon_2,valle,9,595.98,kleppesto,sandviken,11,29.7,False,False
escalon_2_00050,escalon_2,valle,10,614.87,laksevag,kleppesto,7,32.5,False,False
escalon_2_00041,escalon_2,valle,10,618.62,kleppesto,laksevag,11,34.7,False,False
escalon_2_00042,escalon_2,valle,10,630.38,kleppesto,bryggen,10,15.8,True,False
escalon_2_00063,escalon_2,valle,10,636.86,bryggen,sandviken,5,17.3,True,False
escalon_2_00051,escalon_2,valle,11,663.99,laksevag,kleppesto,9,26.5,False,False
escalon_2_00058,escalon_2,valle,11,668.07,bryggen,kleppesto,8,11.4,True,False
escalon_2_00069,escalon_2,valle,11,683.0,sandviken,bryggen,10,15.5,True,False
escalon_2_00059,escalon_2,valle,11,692.16,bryggen,kleppesto,8,14.8,True,False
escalon_2_00056,escalon_2,valle,11,698.55,bryggen,kleppesto,9,16.4,True,False
escalon_2_00057,escalon_2,valle,11,706.74,bryggen,kleppesto,11,12.7,True,False
escalon_2_00044,escalon_2,valle,12,727.43,kleppesto,bryggen,8,14.9,True,False
escalon_2_00043,escalon_2,valle,12,727.86,kleppesto,bryggen,12,13.0,True,False
escalon_2_00052,escalon_2,valle,12,728.63,laksevag,kleppesto,12,26.7,False,False
escalon_2_00070,escalon_2,valle,12,742.58,sandviken,bryggen,10,11.2,True,False
escalon_2_00060,escalon_2,valle,12,776.93,bryggen,laksevag,12,14.8,True,False
escalon_2_00064,escalon_2,valle,12,777.53,bryggen,sandviken,11,15.9,True,False
escalon_2_00071,escalon_2,valle,12,779.2,sandviken,bryggen,13,18.5,True,False
escalon_2_00046,escalon_2,valle,13,781.49,kleppesto,bryggen,9,11.4,True,False
escalon_2_00048,escalon_2,valle,13,793.96,kleppesto,sandviken,9,31.1,False,False
escalon_2_00065,escalon_2,valle,13,795.2,bryggen,sandviken,5,11.7,True,False
escalon_2_00072,escalon_2,valle,13,815.3,sandviken,bryggen,10,10.1,True,False
escalon_2_00066,escalon_2,valle,13,815.4,bryggen,sandviken,9,15.6,True,False
escalon_2_00045,escalon_2,valle,13,835.49,kleppesto,bryggen,9,11.1,True,False
escalon_2_00068,escalon_2,valle,14,856.23,sandviken,laksevag,8,28.1,False,False
escalon_2_00053,escalon_2,valle,14,863.62,laksevag,bryggen,7,15.0,True,False
escalon_2_00049,escalon_2,valle,14,864.75,kleppesto,sandviken,8,29.3,False,False
escalon_2_00061,escalon_2,valle,14,879.16,bryggen,laksevag,11,15.3,True,False
escalon_2_00103,escalon_2,tarde,15,900.64,bryggen,laksevag,11,11.4,True,False
escalon_2_00108,escalon_2,tarde,15,905.05,bryggen,sandviken,11,16.5,True,False
escalon_2_00088,escalon_2,tarde,15,907.15,bryggen,kleppesto,9,10.4,True,False
escalon_2_00089,escalon_2,tarde,15,908.05,bryggen,kleppesto,8,14.2,True,False
escalon_2_00104,escalon_2,tarde,15,912.54,bryggen,laksevag,15,14.5,True,False
escalon_2_00090,escalon_2,tarde,15,916.68,bryggen,kleppesto,8,14.7,True,False
escalon_2_00101,escalon_2,tarde,15,923.27,bryggen,laksevag,6,18.4,True,False
escalon_2_00086,escalon_2,tarde,15,924.24,bryggen,kleppesto,8,15.9,True,False
escalon_2_00073,escalon_2,tarde,15,927.51,kleppesto,laksevag,8,28.0,False,False
escalon_2_00087,escalon_2,tarde,15,928.45,bryggen,kleppesto,9,13.2,True,False
escalon_2_00116,escalon_2,tarde,15,928.65,sandviken,laksevag,10,34.0,False,False
escalon_2_00107,escalon_2,tarde,15,929.6,bryggen,sandviken,7,16.4,True,False
escalon_2_00085,escalon_2,tarde,15,930.5,bryggen,kleppesto,7,12.2,True,False
escalon_2_00102,escalon_2,tarde,15,938.45,bryggen,laksevag,6,19.9,True,False
escalon_2_00100,escalon_2,tarde,15,942.32,bryggen,laksevag,9,15.6,True,False
escalon_2_00078,escalon_2,tarde,15,950.96,laksevag,kleppesto,5,33.0,False,False
escalon_2_00075,escalon_2,tarde,15,959.95,kleppesto,bryggen,10,16.5,True,False
escalon_2_00077,escalon_2,tarde,16,962.17,kleppesto,sandviken,3,25.5,False,False
escalon_2_00080,escalon_2,tarde,16,962.41,laksevag,kleppesto,6,32.5,False,False
escalon_2_00074,escalon_2,tarde,16,966.64,kleppesto,laksevag,16,33.8,False,False
escalon_2_00092,escalon_2,tarde,16,978.97,bryggen,kleppesto,9,18.9,True,False
escalon_2_00109,escalon_2,tarde,16,982.0,bryggen,sandviken,7,14.8,True,False
escalon_2_00110,escalon_2,tarde,16,992.37,bryggen,sandviken,11,17.7,True,False
escalon_2_00094,escalon_2,tarde,16,992.95,bryggen,kleppesto,9,15.0,True,False
escalon_2_00091,escalon_2,tarde,16,999.15,bryggen,kleppesto,8,17.4,True,False
escalon_2_00105,escalon_2,tarde,16,1005.32,bryggen,laksevag,8,14.7,True,False
escalon_2_00084,escalon_2,tarde,16,1007.04,laksevag,sandviken,9,30.7,False,False
escalon_2_00093,escalon_2,tarde,16,1007.25,bryggen,kleppesto,8,19.2,True,False
escalon_2_00079,escalon_2,tarde,16,1010.28,laksevag,kleppesto,6,30.0,False,False
escalon_2_00083,escalon_2,tarde,16,1013.05,laksevag,bryggen,10,11.7,True,False
escalon_2_00097,escalon_2,tarde,17,1023.33,bryggen,kleppesto,10,11.5,True,False
escalon_2_00095,escalon_2,tarde,17,1024.32,bryggen,kleppesto,6,18.6,True,False
escalon_2_00113,escalon_2,tarde,17,1026.3,bryggen,sandviken,7,13.1,True,False
escalon_2_00082,escalon_2,tarde,17,1031.58,laksevag,kleppesto,10,31.1,False,False
escalon_2_00076,escalon_2,tarde,17,1034.45,kleppesto,bryggen,6,17.8,True,False
escalon_2_00098,escalon_2,tarde,17,1036.84,bryggen,kleppesto,3,16.0,True,False
escalon_2_00099,escalon_2,tarde,17,1040.05,bryggen,kleppesto,11,11.2,True,False
escalon_2_00114,escalon_2,tarde,17,1043.91,bryggen,sandviken,6,16.0,True,False
escalon_2_00111,escalon_2,tarde,17,1049.93,bryggen,sandviken,9,19.3,True,False
escalon_2_00112,escalon_2,tarde,17,1051.88,bryggen,sandviken,6,14.5,True,False
escalon_2_00081,escalon_2,tarde,17,1064.08,laksevag,kleppesto,7,34.8,False,False
escalon_2_00096,escalon_2,tarde,17,1070.52,bryggen,kleppesto,7,13.7,True,False
escalon_2_00117,escalon_2,tarde,17,1072.01,sandviken,laksevag,6,32.3,False,False
escalon_2_00106,escalon_2,tarde,17,1074.43,bryggen,laksevag,4,12.3,True,False
escalon_2_00115,escalon_2,tarde,17,1075.04,bryggen,sandviken,4,10.1,True,False
escalon_2_00122,escalon_2,noche,18,1082.92,kleppesto,bryggen,10,17.7,True,False
escalon_2_00121,escalon_2,noche,18,1102.36,kleppesto,bryggen,5,17.1,True,False
escalon_2_00127,escalon_2,noche,18,1115.71,laksevag,bryggen,8,19.2,True,False
escalon_2_00118,escalon_2,noche,18,1124.03,kleppesto,laksevag,7,25.4,False,False
escalon_2_00119,escalon_2,noche,18,1125.0,kleppesto,laksevag,6,32.8,False,False
escalon_2_00130,escalon_2,noche,19,1173.69,bryggen,laksevag,11,17.8,True,False
escalon_2_00123,escalon_2,noche,19,1188.05,kleppesto,bryggen,4,12.3,True,False
escalon_2_00129,escalon_2,noche,20,1244.54,bryggen,kleppesto,9,16.5,True,False
escalon_2_00120,escalon_2,noche,20,1258.68,kleppesto,laksevag,8,32.9,False,False
escalon_2_00132,escalon_2,noche,21,1285.98,bryggen,sandviken,4,19.6,True,False
escalon_2_00124,escalon_2,noche,21,1290.88,kleppesto,bryggen,10,10.3,True,False
escalon_2_00133,escalon_2,noche,22,1350.49,sandviken,bryggen,8,13.3,True,False
escalon_2_00131,escalon_2,noche,22,1368.88,bryggen,laksevag,12,17.9,True,False
escalon_2_00125,escalon_2,noche,23,1394.26,kleppesto,bryggen,11,13.5,True,False
escalon_2_00126,escalon_2,noche,23,1404.48,laksevag,kleppesto,6,30.7,False,False
escalon_2_00128,escalon_2,noche,23,1412.45,laksevag,sandviken,7,34.0,False,False
